region,division,department,team,employee_id,role,salary_usd,bonus_usd,performance_score,tasks_completed
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014260,Associate,19282.61,12170.37,3.72,98
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014261,Analyst,44553.27,4387.09,4.09,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014262,Manager,61490.07,4934.63,3.96,30
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014263,Manager,57551.64,5736.58,3.95,27
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014264,Manager,56321.71,3921.58,4.65,59
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014265,Engineer,52043.25,6141.68,4.54,30
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014266,Lead,64652.03,6407.55,4.33,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014267,Manager,58126.26,6142.55,3.66,37
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014268,Engineer,50540.99,4259.99,4.86,32
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014269,Analyst,43375.77,2973.45,3.87,0
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014270,Associate,39112.42,3451.49,3.11,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014271,Engineer,51814.83,5057.26,3.35,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014272,Manager,62015.76,5200.21,4.97,40
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014273,Engineer,50419.88,4652.66,2.49,36
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014274,Analyst,45910.7,4626.27,2.9,53
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014275,Engineer,47369.02,5140.87,3.31,43
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014276,Analyst,43818.82,4249.82,4.52,31
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014277,Manager,58118.71,5445.79,4.02,38
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014278,Engineer,53408.95,3978.54,3.07,10
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014279,Engineer,52684.21,5689.9,4.04,55
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_2,E014280,Engineer,49788.33,4604.87,3.68,31
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014281,Analyst,88183.59,4515.15,2.22,55
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014282,Manager,113146.43,7473.52,3.57,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014283,Engineer,102252.75,6481.9,3.5,64
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014284,Manager,120781.67,7836.66,3.26,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014285,Engineer,105183.87,5484.0,3.61,78
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014286,Associate,83259.24,5694.86,3.72,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014287,Analyst,90303.06,5534.51,4.28,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014288,Analyst,96378.72,3932.04,4.34,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014289,Analyst,90452.23,6206.91,4.05,59
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014290,Associate,80833.43,4404.8,3.77,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014291,Manager,120122.27,7537.89,3.47,44
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014292,Engineer,102499.84,6843.03,2.24,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014293,Associate,82429.98,4368.03,2.91,54
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014294,Associate,81373.43,5571.89,3.33,58
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014295,Associate,80012.94,5145.44,3.1,74
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014296,Engineer,103794.12,5922.64,3.96,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014297,Associate,78324.03,5997.52,3.53,31
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014298,Analyst,86998.1,5172.37,3.33,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014299,Analyst,88470.48,5923.07,3.52,56
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_3,E014300,Engineer,104494.74,6207.98,3.7,81
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014301,Associate,19207.69,4138.4,1.56,25
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014302,Analyst,26174.97,4321.57,3.1,17
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014303,Manager,40662.27,4615.79,2.9,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014304,Engineer,30052.93,4128.56,2.61,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014305,Engineer,31542.76,4129.98,2.79,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014306,Analyst,26461.62,4069.85,2.58,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014307,Analyst,29818.56,4066.83,2.48,46
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014308,Engineer,38717.32,4278.2,2.32,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014309,Engineer,30479.73,4052.52,2.85,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014310,Engineer,31283.51,3792.37,2.67,53
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014311,Engineer,30298.46,3148.77,2.35,54
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014312,Engineer,33914.03,4873.7,2.93,55
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014313,Associate,30784.39,3829.63,3.04,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014314,Engineer,30814.51,3981.42,2.23,44
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014315,Analyst,27775.63,4041.79,1.88,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014316,Engineer,31858.11,5787.01,2.3,70
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014317,Engineer,34125.65,4660.36,3.12,77
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014318,Analyst,28422.65,4483.11,1.95,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014319,Analyst,25675.14,3633.13,2.96,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_4,E014320,Engineer,32474.97,4801.03,3.12,50
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014321,Analyst,68252.22,3343.35,3.29,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014322,Analyst,65634.87,2819.75,4.67,79
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014323,Manager,85645.16,4401.11,4.48,79
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014324,Engineer,77985.65,2829.38,3.35,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014325,Manager,93246.6,3414.8,2.87,80
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014326,Analyst,63216.21,1660.84,3.04,79
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014327,Manager,87403.58,4158.22,3.1,78
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014328,Analyst,65842.38,2376.61,3.79,78
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014329,Analyst,70618.1,2874.2,3.0,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014330,Analyst,67855.0,3444.34,4.41,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014331,Engineer,76515.14,2131.6,2.36,71
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014332,Lead,97829.97,3592.26,2.21,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014333,Manager,93960.19,3658.93,2.62,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014334,Associate,56548.15,1701.29,3.65,54
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014335,Lead,100069.24,4296.52,3.15,61
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014336,Associate,57169.2,2552.65,3.61,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014337,Engineer,76750.82,3070.19,3.39,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014338,Analyst,63840.07,2522.45,3.14,59
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014339,Manager,88472.91,4896.89,3.29,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_5,E014340,Analyst,70030.41,3332.15,3.8,73
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014341,Engineer,79437.6,16199.46,3.32,63
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014342,Associate,65987.83,12189.15,3.56,44
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014343,Associate,61743.71,13280.16,2.57,66
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014344,Analyst,63354.29,11501.72,3.12,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014345,Engineer,77615.88,14267.76,2.69,51
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014346,Engineer,79655.99,14135.82,3.93,46
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014347,Lead,103665.64,18208.17,3.7,58
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014348,Lead,105664.51,18773.06,3.54,45
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014349,Analyst,63448.75,13315.15,2.65,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014350,Analyst,71292.63,13506.43,2.32,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014351,Engineer,76169.52,14595.8,4.52,64
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014352,Associate,64980.93,12073.38,3.1,68
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014353,Lead,101032.14,18423.64,3.81,55
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014354,Engineer,76111.88,15626.62,3.26,50
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014355,Analyst,71506.84,14342.13,3.03,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014356,Associate,65642.53,12182.78,3.04,50
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014357,Engineer,83042.61,13772.41,3.07,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014358,Engineer,78756.26,13309.49,3.37,43
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014359,Engineer,81749.38,14244.3,2.94,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_6,E014360,Associate,61315.65,10705.42,3.79,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014361,Manager,77390.69,5592.3,4.16,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014362,Analyst,53571.22,5363.34,2.68,123
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014363,Engineer,66235.47,4950.72,3.4,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014364,Engineer,65384.07,4251.34,4.23,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014365,Lead,92657.78,5847.51,4.17,142
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014366,Associate,53694.49,5088.79,3.38,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014367,Engineer,64834.27,4982.44,2.45,105
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014368,Engineer,60209.69,5524.04,3.59,131
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014369,Manager,77595.27,6671.54,3.38,106
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014370,Analyst,55075.47,4260.63,3.76,110
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014371,Analyst,60640.5,2862.91,2.97,138
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014372,Engineer,66719.21,5675.21,4.02,119
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014373,Manager,77327.32,6548.33,3.79,106
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014374,Engineer,68631.79,6327.42,3.48,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014375,Analyst,61659.96,3043.2,2.27,127
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014376,Associate,50689.85,3947.89,3.94,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014377,Lead,79222.34,6332.3,3.02,81
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014378,Lead,84389.17,6371.64,3.15,129
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014379,Engineer,63765.57,2805.42,3.7,114
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_7,E014380,Engineer,62444.9,4783.96,3.33,119
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014381,Associate,55466.81,6173.38,4.06,85
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014382,Manager,85402.75,6808.28,2.99,66
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014383,Engineer,78252.57,6116.2,3.48,68
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014384,Associate,56900.17,3977.87,4.19,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014385,Analyst,62633.58,5284.92,4.5,78
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014386,Engineer,72874.74,7258.39,2.97,77
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014387,Analyst,63141.36,5903.33,4.41,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014388,Analyst,63498.83,5387.65,2.95,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014389,Manager,81495.77,9061.0,3.19,119
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014390,Analyst,61624.81,5112.37,4.13,94
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014391,Manager,82178.35,7216.95,3.89,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014392,Engineer,74651.18,5928.09,4.41,98
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014393,Lead,93061.28,7031.52,4.72,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014394,Analyst,62441.47,5348.24,5.0,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014395,Associate,54624.83,5603.95,3.87,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014396,Analyst,57113.79,4704.09,3.25,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014397,Lead,89242.43,8949.37,4.36,119
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014398,Manager,80561.83,6841.03,4.74,93
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014399,Manager,79232.33,6894.71,3.57,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_8,E014400,Analyst,55387.6,4836.24,3.99,62
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014401,Associate,21595.75,11622.57,3.02,86
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014402,Engineer,31345.28,13785.23,2.55,73
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014403,Engineer,24590.57,16244.85,3.48,99
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014404,Engineer,28265.24,15097.78,2.55,66
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014405,Analyst,29927.69,11937.68,2.56,86
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014406,Associate,26615.71,11369.86,1.92,69
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014407,Analyst,28390.15,13077.03,2.85,76
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014408,Analyst,22850.96,12293.7,1.86,96
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014409,Lead,44004.14,18976.42,2.57,86
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014410,Engineer,32176.15,14840.08,2.56,98
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014411,Analyst,31361.92,12315.41,2.31,50
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014412,Manager,35120.32,17502.28,2.89,73
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014413,Associate,25984.44,12150.56,3.15,95
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014414,Analyst,29678.14,11559.72,3.09,84
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014415,Engineer,31409.42,13627.85,2.76,88
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014416,Manager,42743.5,17197.83,3.16,92
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014417,Engineer,30913.08,15162.56,3.37,66
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014418,Engineer,30264.71,13929.57,3.11,71
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014419,Engineer,37633.44,12986.94,3.19,81
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_1,E014420,Engineer,30662.13,14446.69,3.64,89
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014421,Engineer,60847.88,-918.62,4.34,55
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014422,Associate,50578.89,1842.28,4.33,60
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014423,Analyst,54560.54,2042.83,4.71,86
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014424,Engineer,57777.3,1712.86,4.13,48
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014425,Engineer,56602.72,1762.43,5.0,46
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014426,Engineer,63304.83,1532.9,3.7,54
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014427,Associate,45779.48,1407.76,5.0,48
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014428,Manager,73354.37,1854.29,3.87,67
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014429,Analyst,55919.53,2588.72,4.59,34
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014430,Engineer,65442.64,3608.7,4.76,48
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014431,Analyst,51768.51,2224.37,4.63,56
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014432,Analyst,54736.81,1810.05,4.15,15
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014433,Engineer,63271.21,1008.08,4.26,55
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014434,Engineer,63840.17,472.46,4.48,61
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014435,Manager,73019.6,2451.33,4.28,41
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014436,Lead,85733.98,2086.57,4.55,44
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014437,Manager,71980.83,3611.16,5.0,42
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014438,Analyst,50255.51,2415.73,4.8,35
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014439,Engineer,57305.09,1553.56,4.84,43
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_2,E014440,Engineer,59889.12,1639.11,3.46,60
Region_4,Region_4_Div_4,Region_4_Div_4_Dept_1,Region_4_Div_4_Dept_1_Team_3,E014441,Analyst,69881.23,10700.62,3.31,113
